Datetime,Month,Average Fish Weight (g),Survival Rate (%),Disease Occurrence (Cases),Temperature (°C),Dissolved Oxygen (mg/L),pH,Turbidity (NTU),Month_Num,month_x,Oxygenation Interventions,Corrective Interventions,Average Temperature (°C),High Temperature (°C),Low Temperature (°C),Precipitation (inches),month_y,day,hour,oxigeno_scaled,ph,turbidez,Oxygenation Automatic,Corrective Measures,Thermal Risk Index,Low Oxygen Alert,Health Status
2024-01-01 00:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,1,0,8.355272597,0.3878984174,0.02050501722,Yes,No,Normal,Safe,Stable
2024-01-01 01:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,1,1,8.256396757,0.3439496398,0.1085607109,No,No,Normal,Safe,Stable
2024-01-01 02:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,1,0,29.1,33.9,24.1,0.51,1,1,2,8.511549168,0.3652846677,0.4104567232,Yes,No,Normal,Safe,Stable
2024-01-01 03:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,1,3,8.362300878,0.1896012895,0.8912168987,No,No,Normal,Safe,Stable
2024-01-01 04:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,1,4,8.003349944,0.3187749757,0.9366141691,Yes,No,Normal,Safe,Stable
2024-01-01 05:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,1,5,8.1188623,0.4086808225,0.01686536218,No,No,Normal,Safe,Stable
2024-01-01 06:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,1.052631579,4.736842105,8.1268231,0.4080534545,0.01603988501,Yes,No,Normal,Safe,Stable
2024-01-01 07:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,1.105263158,4.473684211,8.134783899,0.4074260866,0.01521440785,No,No,Normal,Safe,Stable
2024-01-01 08:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,1.157894737,4.210526316,8.142744698,0.4067987187,0.01438893068,Yes,No,Normal,Safe,Stable
2024-01-01 09:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,1,0,29.1,33.9,24.1,0.51,1,1.210526316,3.947368421,8.150705498,0.4061713508,0.01356345351,No,No,Normal,Safe,Stable
2024-01-01 10:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,1,0,29.1,33.9,24.1,0.51,1,1.263157895,3.684210526,8.158666297,0.4055439828,0.01273797634,Yes,No,Normal,Safe,Stable
2024-01-01 11:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,1.315789474,3.421052632,8.166627096,0.4049166149,0.01191249917,No,No,Normal,Safe,Stable
2024-01-01 12:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,1,0,29.1,33.9,24.1,0.51,1,1.368421053,3.157894737,8.174587896,0.404289247,0.011087022,Yes,No,Normal,Safe,Stable
2024-01-01 13:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,1.421052632,2.894736842,8.182548695,0.4036618791,0.01026154483,No,No,Normal,Safe,Stable
2024-01-01 14:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,1.473684211,2.631578947,8.190509494,0.4030345111,0.009436067661,Yes,No,Normal,Safe,Stable
2024-01-01 15:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,1,0,29.1,33.9,24.1,0.51,1,1.526315789,2.368421053,8.198470294,0.4024071432,0.008610590492,No,No,Normal,Safe,Stable
2024-01-01 16:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,1.578947368,2.105263158,8.206431093,0.4017797753,0.007785113323,Yes,No,Normal,Safe,Stable
2024-01-01 17:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,1.631578947,1.842105263,8.214391892,0.4011524074,0.006959636154,No,No,Normal,Safe,Stable
2024-01-01 18:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,1,1,29.1,33.9,24.1,0.51,1,1.684210526,1.578947368,8.222352692,0.4005250395,0.006134158985,Yes,No,Normal,Safe,Stable
2024-01-01 19:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,1.736842105,1.315789474,8.230313491,0.3998976715,0.005308681816,No,No,Normal,Safe,Stable
2024-01-01 20:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,1.789473684,1.052631579,8.23827429,0.3992703036,0.004483204647,Yes,No,Normal,Safe,Stable
2024-01-01 21:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,1.842105263,0.7894736842,8.24623509,0.3986429357,0.003657727478,No,No,Normal,Safe,Stable
2024-01-01 22:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,1.894736842,0.5263157895,8.254195889,0.3980155678,0.002832250309,Yes,No,Normal,Safe,Stable
2024-01-01 23:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,1.947368421,0.2631578947,8.262156688,0.3973881998,0.002006773139,No,No,Normal,Safe,Stable
2024-01-02 00:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,2,0,8.270117488,0.3967608319,0.00118129597,Yes,No,Normal,Safe,Stable
2024-01-02 01:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,1,1,29.1,33.9,24.1,0.51,1,2,1,8.303002618,0.34164158,0.1097108512,No,No,Normal,Safe,Stable
2024-01-02 02:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,2,2,8.114214626,0.9822944391,0.04626465934,Yes,No,Normal,Safe,Stable
2024-01-02 03:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,1,0,29.1,33.9,24.1,0.51,1,2,3,8.187491775,0.1698006128,0.8637055815,No,No,Normal,Safe,Stable
2024-01-02 04:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,2,4,8.213356912,0.3273383799,0.8897142275,Yes,No,Normal,Safe,Stable
2024-01-02 05:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,1,0,29.1,33.9,24.1,0.51,1,2,5,8.059883108,0.9901612749,0.00587115833,No,No,Normal,Safe,Stable
2024-01-02 06:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,2.052631579,4.736842105,8.04986271,0.9586653983,0.006436928892,Yes,No,Normal,Safe,Stable
2024-01-02 07:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,1,1,29.1,33.9,24.1,0.51,1,2.105263158,4.473684211,8.039842313,0.9271695217,0.007002699455,No,No,Normal,Safe,Stable
2024-01-02 08:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,1,0,29.1,33.9,24.1,0.51,1,2.157894737,4.210526316,8.029821915,0.8956736451,0.007568470018,Yes,No,Normal,Safe,Stable
2024-01-02 09:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,2.210526316,3.947368421,8.019801518,0.8641777685,0.00813424058,No,No,Normal,Safe,Stable
2024-01-02 10:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,2.263157895,3.684210526,8.00978112,0.8326818918,0.008700011143,Yes,No,Normal,Safe,Stable
2024-01-02 11:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,1,29.1,33.9,24.1,0.51,1,2.315789474,3.421052632,7.999760723,0.8011860152,0.009265781706,No,No,Normal,Safe,Stable
2024-01-02 12:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,2.368421053,3.157894737,7.989740325,0.7696901386,0.009831552269,Yes,No,Normal,Safe,Stable
2024-01-02 13:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,2.421052632,2.894736842,7.979719928,0.738194262,0.01039732283,No,No,Normal,Safe,Stable
2024-01-02 14:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,1,0,29.1,33.9,24.1,0.51,1,2.473684211,2.631578947,7.96969953,0.7066983854,0.01096309339,Yes,No,Normal,Safe,Stable
2024-01-02 15:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,1,29.1,33.9,24.1,0.51,1,2.526315789,2.368421053,7.959679133,0.6752025087,0.01152886396,No,No,Normal,Safe,Stable
2024-01-02 16:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,2.578947368,2.105263158,7.949658735,0.6437066321,0.01209463452,Yes,No,Normal,Safe,Stable
2024-01-02 17:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,2.631578947,1.842105263,7.939638338,0.6122107555,0.01266040508,No,No,Normal,Safe,Stable
2024-01-02 18:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,2.684210526,1.578947368,7.92961794,0.5807148789,0.01322617564,Yes,No,Normal,Safe,Stable
2024-01-02 19:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,2.736842105,1.315789474,7.919597543,0.5492190023,0.01379194621,No,No,Normal,Safe,Stable
2024-01-02 20:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,1,0,29.1,33.9,24.1,0.51,1,2.789473684,1.052631579,7.909577145,0.5177231257,0.01435771677,Yes,No,Normal,Safe,Stable
2024-01-02 21:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,1,29.1,33.9,24.1,0.51,1,2.842105263,0.7894736842,7.899556748,0.486227249,0.01492348733,No,No,Normal,Safe,Stable
2024-01-02 22:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,1,0,29.1,33.9,24.1,0.51,1,2.894736842,0.5263157895,7.88953635,0.4547313724,0.0154892579,Yes,No,Normal,Safe,Stable
2024-01-02 23:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,1,0,29.1,33.9,24.1,0.51,1,2.947368421,0.2631578947,7.879515953,0.4232354958,0.01605502846,No,No,Normal,Safe,Stable
2024-01-03 00:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,1,29.1,33.9,24.1,0.51,1,3,0,7.869495556,0.3917396192,0.01662079902,Yes,No,Normal,Safe,Stable
2024-01-03 01:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,3,1,8.193421109,0.3245286089,0.1202890514,No,No,Normal,Safe,Stable
2024-01-03 02:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,3,2,8.054784318,0.3324472862,0.4305834153,Yes,No,Normal,Safe,Stable
2024-01-03 03:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,3,3,8.373725178,0.2626304528,1.012809636,No,No,Normal,Safe,Stable
2024-01-03 04:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,3,4,7.972557869,0.327818302,0.9799686938,Yes,No,Normal,Safe,Stable
2024-01-03 05:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,3,5,7.96921326,0.4003854262,-0.02922677269,No,No,Normal,Safe,Stable
2024-01-03 06:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,3.052631579,4.736842105,7.969569362,0.4002701419,-0.02484578155,Yes,No,Normal,Safe,Stable
2024-01-03 07:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,1,29.1,33.9,24.1,0.51,1,3.105263158,4.473684211,7.969925464,0.4001548576,-0.02046479042,No,No,Normal,Safe,Stable
2024-01-03 08:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,3.157894737,4.210526316,7.970281565,0.4000395733,-0.01608379928,Yes,No,Normal,Safe,Stable
2024-01-03 09:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,1,29.1,33.9,24.1,0.51,1,3.210526316,3.947368421,7.970637667,0.399924289,-0.01170280815,No,No,Normal,Safe,Stable
2024-01-03 10:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,3.263157895,3.684210526,7.970993769,0.3998090047,-0.007321817016,Yes,No,Normal,Safe,Stable
2024-01-03 11:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,3.315789474,3.421052632,7.971349871,0.3996937204,-0.002940825882,No,No,Normal,Safe,Stable
2024-01-03 12:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,3.368421053,3.157894737,7.971705972,0.3995784361,0.001440165252,Yes,No,Normal,Safe,Stable
2024-01-03 13:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,3.421052632,2.894736842,7.972062074,0.3994631518,0.005821156387,No,No,Normal,Safe,Stable
2024-01-03 14:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,3.473684211,2.631578947,7.972418176,0.3993478675,0.01020214752,Yes,No,Normal,Safe,Stable
2024-01-03 15:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,3.526315789,2.368421053,7.972774278,0.3992325832,0.01458313866,No,No,Normal,Safe,Stable
2024-01-03 16:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,3.578947368,2.105263158,7.973130379,0.3991172989,0.01896412979,Yes,No,Normal,Safe,Stable
2024-01-03 17:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,3.631578947,1.842105263,7.973486481,0.3990020145,0.02334512092,No,No,Normal,Safe,Stable
2024-01-03 18:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,3.684210526,1.578947368,7.973842583,0.3988867302,0.02772611206,Yes,No,Normal,Safe,Stable
2024-01-03 19:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,3.736842105,1.315789474,7.974198685,0.3987714459,0.03210710319,No,No,Normal,Safe,Stable
2024-01-03 20:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,3.789473684,1.052631579,7.974554786,0.3986561616,0.03648809433,Yes,No,Normal,Safe,Stable
2024-01-03 21:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,3.842105263,0.7894736842,7.974910888,0.3985408773,0.04086908546,No,No,Normal,Safe,Stable
2024-01-03 22:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,3.894736842,0.5263157895,7.97526699,0.398425593,0.04525007659,Yes,No,Normal,Safe,Stable
2024-01-03 23:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,3.947368421,0.2631578947,7.975623092,0.3983103087,0.04963106773,No,No,Normal,Safe,Stable
2024-01-04 00:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,1,29.1,33.9,24.1,0.51,1,4,0,7.975979193,0.3981950244,0.05401205886,Yes,No,Normal,Safe,Stable
2024-01-04 01:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,4,1,8.496571055,0.3155531255,0.1437024429,No,No,Normal,Safe,Stable
2024-01-04 02:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,4,2,7.921412339,0.9712019467,-0.01546241132,Yes,No,Normal,Safe,Stable
2024-01-04 03:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,1,29.1,33.9,24.1,0.51,1,4,3,7.895169844,0.2431833415,0.8959751951,No,No,Normal,Safe,Stable
2024-01-04 04:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,4,4,7.86994796,0.9504365474,-0.02349525614,Yes,No,Normal,Safe,Stable
2024-01-04 05:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,1,0,29.1,33.9,24.1,0.51,1,4,5,8.267003439,0.3725620316,0.02603566431,No,No,Normal,Safe,Stable
2024-01-04 06:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,4.052631579,4.736842105,8.280366233,0.3729598638,0.02688240024,Yes,No,Normal,Safe,Stable
2024-01-04 07:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,4.105263158,4.473684211,8.293729027,0.373357696,0.02772913617,No,No,Normal,Safe,Stable
2024-01-04 08:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,4.157894737,4.210526316,8.307091822,0.3737555282,0.0285758721,Yes,No,Normal,Safe,Stable
2024-01-04 09:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,4.210526316,3.947368421,8.320454616,0.3741533604,0.02942260803,No,No,Normal,Safe,Stable
2024-01-04 10:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,4.263157895,3.684210526,8.33381741,0.3745511925,0.03026934396,Yes,No,Normal,Safe,Stable
2024-01-04 11:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,4.315789474,3.421052632,8.347180204,0.3749490247,0.03111607989,No,No,Normal,Safe,Stable
2024-01-04 12:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,4.368421053,3.157894737,8.360542999,0.3753468569,0.03196281582,Yes,No,Normal,Safe,Stable
2024-01-04 13:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,4.421052632,2.894736842,8.373905793,0.3757446891,0.03280955175,No,No,Normal,Safe,Stable
2024-01-04 14:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,4.473684211,2.631578947,8.387268587,0.3761425213,0.03365628768,Yes,No,Normal,Safe,Stable
2024-01-04 15:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,4.526315789,2.368421053,8.400631381,0.3765403534,0.03450302361,No,No,Normal,Safe,Stable
2024-01-04 16:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,4.578947368,2.105263158,8.413994176,0.3769381856,0.03534975954,Yes,No,Normal,Safe,Stable
2024-01-04 17:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,1,0,29.1,33.9,24.1,0.51,1,4.631578947,1.842105263,8.42735697,0.3773360178,0.03619649547,No,No,Normal,Safe,Stable
2024-01-04 18:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,4.684210526,1.578947368,8.440719764,0.37773385,0.0370432314,Yes,No,Normal,Safe,Stable
2024-01-04 19:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,4.736842105,1.315789474,8.454082558,0.3781316822,0.03788996733,No,No,Normal,Safe,Stable
2024-01-04 20:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,1,1,29.1,33.9,24.1,0.51,1,4.789473684,1.052631579,8.467445352,0.3785295143,0.03873670326,Yes,No,Normal,Safe,Stable
2024-01-04 21:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,1,0,29.1,33.9,24.1,0.51,1,4.842105263,0.7894736842,8.480808147,0.3789273465,0.03958343919,No,No,Normal,Safe,Stable
2024-01-04 22:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,4.894736842,0.5263157895,8.494170941,0.3793251787,0.04043017512,Yes,No,Normal,Safe,Stable
2024-01-04 23:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,4.947368421,0.2631578947,8.507533735,0.3797230109,0.04127691105,No,No,Normal,Safe,Stable
2024-01-05 00:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,5,0,8.520896529,0.3801208431,0.04212364698,Yes,No,Normal,Safe,Stable
2024-01-05 01:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,5,1,8.053973886,0.2990320658,0.1154672187,No,No,Normal,Safe,Stable
2024-01-05 02:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,5,2,7.676124332,0.9067701066,0.006865466101,Yes,No,Normal,Safe,Stable
2024-01-05 03:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,1,0,29.1,33.9,24.1,0.51,1,5,3,8.11733496,0.263340837,0.8108619392,No,No,Normal,Safe,Stable
2024-01-05 04:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,1,0,29.1,33.9,24.1,0.51,1,5,4,8.063669555,0.2303701429,0.9817036581,Yes,No,Normal,Safe,Stable
2024-01-05 05:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,1,29.1,33.9,24.1,0.51,1,5,5,8.395035225,0.4101723312,0.04482575593,No,No,Normal,Safe,Stable
2024-01-05 06:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,5.052631579,4.736842105,8.38039387,0.4090462154,0.04384812076,Yes,No,Normal,Safe,Stable
2024-01-05 07:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,5.105263158,4.473684211,8.365752514,0.4079200997,0.04287048559,No,No,Normal,Safe,Stable
2024-01-05 08:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,5.157894737,4.210526316,8.351111159,0.4067939839,0.04189285041,Yes,No,Normal,Safe,Stable
2024-01-05 09:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,5.210526316,3.947368421,8.336469804,0.4056678682,0.04091521524,No,No,Normal,Safe,Stable
2024-01-05 10:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,5.263157895,3.684210526,8.321828448,0.4045417524,0.03993758007,Yes,No,Normal,Safe,Stable
2024-01-05 11:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,1,0,29.1,33.9,24.1,0.51,1,5.315789474,3.421052632,8.307187093,0.4034156367,0.03895994489,No,No,Normal,Safe,Stable
2024-01-05 12:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,5.368421053,3.157894737,8.292545738,0.4022895209,0.03798230972,Yes,No,Normal,Safe,Stable
2024-01-05 13:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,1,0,29.1,33.9,24.1,0.51,1,5.421052632,2.894736842,8.277904382,0.4011634052,0.03700467455,No,No,Normal,Safe,Stable
2024-01-05 14:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,1,29.1,33.9,24.1,0.51,1,5.473684211,2.631578947,8.263263027,0.4000372894,0.03602703937,Yes,No,Normal,Safe,Stable
2024-01-05 15:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,5.526315789,2.368421053,8.248621672,0.3989111737,0.0350494042,No,No,Normal,Safe,Stable
2024-01-05 16:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,1,29.1,33.9,24.1,0.51,1,5.578947368,2.105263158,8.233980317,0.3977850579,0.03407176903,Yes,No,Normal,Safe,Stable
2024-01-05 17:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,5.631578947,1.842105263,8.219338961,0.3966589422,0.03309413385,No,No,Normal,Safe,Stable
2024-01-05 18:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,5.684210526,1.578947368,8.204697606,0.3955328264,0.03211649868,Yes,No,Normal,Safe,Stable
2024-01-05 19:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,5.736842105,1.315789474,8.190056251,0.3944067107,0.03113886351,No,No,Normal,Safe,Stable
2024-01-05 20:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,1,0,29.1,33.9,24.1,0.51,1,5.789473684,1.052631579,8.175414895,0.3932805949,0.03016122833,Yes,No,Normal,Safe,Stable
2024-01-05 21:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,5.842105263,0.7894736842,8.16077354,0.3921544792,0.02918359316,No,No,Normal,Safe,Stable
2024-01-05 22:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,5.894736842,0.5263157895,8.146132185,0.3910283634,0.02820595799,Yes,No,Normal,Safe,Stable
2024-01-05 23:00:00,January,275.82,95.27,2,27.47,6.34,7.98,3.3,1,1,0,0,29.1,33.9,24.1,0.51,1,5.947368421,0.2631578947,8.13149083,0.3899022477,0.02722832281,No,No,Normal,Safe,Stable
